cell_id,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change
2951,0.2408,0.2676,0.1712,-0.0252,0.026800000000000018,-0.09640000000000001,-0.1964,-0.266
2952,0.1077,0.5014,0.7048,-0.0301,0.39369999999999994,0.20340000000000003,-0.7349,-0.1378
2953,0.122,0.1245,0.1898,0.169,0.0025000000000000022,0.0653,-0.020799999999999985,0.047000000000000014
2954,0.184,0.3827,0.4466,0.3134,0.1987,0.06390000000000001,-0.13319999999999999,0.12940000000000002
2955,0.4027,0.0113,0.4112,0.2651,-0.3914,0.39990000000000003,-0.1461,-0.1376
2956,0.3772,0.3022,0.0692,0.1895,-0.07499999999999996,-0.23300000000000004,0.1203,-0.18769999999999998
2957,0.5746,0.6812,0.659,0.3004,0.10660000000000003,-0.022199999999999998,-0.35860000000000003,-0.2742
2958,0.4793,0.2457,0.2957,0.2575,-0.2336,0.05000000000000002,-0.03820000000000001,-0.2218
2959,0.5546,0.1296,0.1625,0.057,-0.425,0.03290000000000001,-0.10550000000000001,-0.4976
2960,0.4519,0.1319,0.1346,0.1286,-0.32000000000000006,0.002700000000000008,-0.006000000000000005,-0.32330000000000003
2961,0.4672,0.1744,0.2551,,-0.2928,0.0807,,
2962,0.5276,0.4441,0.4477,0.1519,-0.08349999999999996,0.003599999999999992,-0.29579999999999995,-0.3756999999999999
2963,0.6601,,,,,,,
2964,0.6665,,,,,,,
2965,0.6799,,,,,,,
2966,0.5779,,,,,,,
2967,0.6445,,,,,,,
2968,0.4579,,,,,,,
2969,0.3361,,,,,,,
2970,0.7145,,,,,,,
2971,0.4358,,,,,,,
2972,0.6167,,,,,,,
2973,0.5809,,,,,,,
2974,0.6433,,,,,,,
2975,0.1695,,,,,,,
2976,0.7428,,,,,,,
2977,0.6267,,,,,,,
2978,0.6614,,,,,,,
2979,0.5902,,,,,,,
2980,0.6592,,,,,,,
2981,0.6846,,,,,,,
2982,0.809,,,,,,,
2983,0.3951,,,,,,,
2984,0.4104,,,,,,,
2985,0.267,,,,,,,
2986,0.4842,,,,,,,
2987,0.359,,,,,,,
2988,0.6086,,,,,,,
2989,0.1675,,,,,,,
2990,0.6755,,,,,,,
2991,0.4269,,,,,,,
2992,0.1778,,,,,,,
2993,0.5961,,,,,,,
2994,0.2732,,,,,,,
2995,0.3348,,,,,,,
2996,0.5694,,,,,,,
2997,0.6748,,,,,,,
2998,0.3582,,,,,,,
2999,0.4699,,,,,,,
3000,0.3501,,,,,,,
3001,0.39,,,,,,,
3002,0.6455,,,,,,,
3003,0.4975,,,,,,,
3004,0.3957,,,,,,,
3005,0.3989,,,,,,,
3006,0.5023,,,,,,,
3007,0.4504,,,,,,,
3008,0.6393,,,,,,,
3009,0.4919,,,,,,,
3010,0.3894,,,,,,,
3011,0.4857,,,,,,,
3012,0.4629,,,,,,,
3013,0.37,,,,,,,
3014,0.5642,,,,,,,
3015,0.2297,0.6738,0.6641,0.028,0.44409999999999994,-0.009699999999999931,-0.6361,-0.2017
3016,0.2409,0.1478,0.3491,-0.0081,-0.09310000000000002,0.20130000000000003,-0.3572,-0.249
3017,0.2201,0.1165,0.0464,-0.0168,-0.10359999999999998,-0.07010000000000001,-0.06319999999999999,-0.2369
3018,0.3451,0.16,0.2296,0.2255,-0.18510000000000001,0.0696,-0.0040999999999999925,-0.11960000000000001
3019,0.0888,0.0463,0.0315,0.0484,-0.0425,-0.0148,0.0169,-0.040400000000000005
3020,0.0774,0.2267,0.1154,0.2587,0.14930000000000002,-0.11130000000000001,0.14329999999999998,0.1813
3021,0.2679,0.1452,0.1031,0.173,-0.12270000000000003,-0.0421,0.06989999999999999,-0.09490000000000004
3022,0.2613,0.1187,-0.1706,0.236,-0.14259999999999998,-0.2893,0.40659999999999996,-0.02529999999999999
3023,0.2572,0.3686,0.8074,0.491,0.1114,0.4388,-0.3164,0.2338
3024,0.5536,0.2461,0.2769,0.2641,-0.3075,0.030799999999999966,-0.012799999999999978,-0.2895
3025,0.4788,0.5451,0.662,0.1394,0.06630000000000003,0.1169,-0.5226000000000001,-0.33940000000000003
3026,0.6039,0.3036,0.8006,0.4274,-0.3003,0.497,-0.3732,-0.1765
3027,0.5144,0.3943,0.2065,0.1904,-0.12009999999999998,-0.1878,-0.016099999999999975,-0.32399999999999995
3028,0.6785,0.0765,0.0636,0.0177,-0.602,-0.012899999999999995,-0.0459,-0.6607999999999999
3029,0.7388,0.165,0.2267,0.1024,-0.5738,0.061700000000000005,-0.12430000000000001,-0.6364
3030,0.3434,,,,,,,
3031,0.4161,,,,,,,
3032,0.6224,,,,,,,
3033,0.676,,,,,,,
3034,0.3778,,,,,,,
3035,0.4641,,,,,,,
3036,0.5113,,,,,,,
3037,0.7696,,,,,,,
3038,0.5452,,,,,,,
3039,0.551,,,,,,,
3040,0.7021,,,,,,,
3041,0.7445,,,,,,,
3042,0.5921,,,,,,,
3043,0.5854,,,,,,,
3044,0.6204,,,,,,,
3045,0.5752,,,,,,,
3046,0.8102,,,,,,,
3047,0.1147,,,,,,,
3048,0.7086,,,,,,,
3049,0.5648,,,,,,,
3050,0.2435,,,,,,,
3051,0.3654,,,,,,,
3052,0.5831,,,,,,,
3053,0.125,,,,,,,
3054,0.4184,,,,,,,
3055,0.7456,,,,,,,
3056,0.4068,,,,,,,
3057,0.2245,,,,,,,
3058,0.2844,,,,,,,
3059,0.7157,,,,,,,
3060,0.7683,,,,,,,
3061,0.7383,,,,,,,
3062,0.5958,,,,,,,
3063,0.6952,,,,,,,
3064,0.6086,,,,,,,
3065,0.5762,,,,,,,
3066,0.4883,,,,,,,
3067,0.3306,,,,,,,
3068,0.6368,,,,,,,
3069,0.4716,,,,,,,
3070,0.3428,,,,,,,
3071,0.6039,,,,,,,
3072,0.3275,,,,,,,
3073,0.5706,,,,,,,
3074,0.5705,,,,,,,
3075,0.3342,,,,,,,
3076,0.3997,,,,,,,
3077,0.3094,,,,,,,
3078,0.527,,,,,,,
3079,0.3366,,,,,,,
3080,0.233,,,,,,,
3081,0.4903,,,,,,,
3082,0.2417,0.0764,0.1381,0.1582,-0.1653,0.061700000000000005,0.020100000000000007,-0.08349999999999999
3083,0.2316,0.3485,0.1159,0.1378,0.11689999999999998,-0.23259999999999997,0.021900000000000003,-0.0938
3084,0.2222,0.0481,0.2823,0.2744,-0.1741,0.2342,-0.007900000000000018,0.05219999999999997
3085,0.2952,0.37,0.3461,0.0928,0.07479999999999998,-0.023899999999999977,-0.2533,-0.20240000000000002
3086,0.3159,0.1616,0.1938,0.2105,-0.15430000000000002,0.032200000000000006,0.016699999999999993,-0.10540000000000002
3087,0.2923,0.2949,0.087,0.2095,0.002599999999999991,-0.2079,0.1225,-0.08280000000000001
3088,0.3818,0.0112,0.227,0.1154,-0.3706,0.21580000000000002,-0.1116,-0.26639999999999997
3089,0.587,0.2192,0.2455,0.1948,-0.36779999999999996,0.02629999999999999,-0.050699999999999995,-0.3922
3090,0.5981,0.3404,0.6151,0.119,-0.2577,0.2747,-0.4961,-0.47909999999999997
3091,0.4848,0.0233,0.1165,0.311,-0.4615,0.0932,0.1945,-0.1738
3092,0.4079,0.4316,0.3262,0.174,0.0237,-0.1054,-0.1522,-0.2339
3093,0.6251,0.6878,0.6535,0.4062,0.06269999999999998,-0.0343,-0.24729999999999996,-0.21889999999999998
3094,0.7649,0.4497,0.5963,0.4297,-0.31520000000000004,0.14660000000000006,-0.16660000000000003,-0.3352
3095,0.6906,0.2129,0.3465,0.1589,-0.4777,0.13359999999999997,-0.18759999999999996,-0.5317
3096,0.7663,0.4733,0.4022,0.2715,-0.293,-0.0711,-0.13069999999999998,-0.49479999999999996
3097,0.6443,,,,,,,
3098,0.7942,,,,,,,
3099,0.63,,,,,,,
3100,0.4444,,,,,,,
3101,0.6796,,,,,,,
3102,0.4316,,,,,,,
3103,0.2213,,,,,,,
3104,0.7509,,,,,,,
3105,0.4386,,,,,,,
3106,0.7531,,,,,,,
3107,0.5596,,,,,,,
3108,0.6925,,,,,,,
3109,0.4472,,,,,,,
3110,0.6118,,,,,,,
3111,0.5718,,,,,,,
3112,0.6762,,,,,,,
3113,0.4544,,,,,,,
3114,0.6495,,,,,,,
3115,0.791,,,,,,,
3116,0.7336,,,,,,,
3117,0.3124,,,,,,,
3118,0.2734,,,,,,,
3119,0.6812,,,,,,,
3120,0.3356,,,,,,,
3121,0.7392,,,,,,,
3122,-0.1678,,,,,,,
3123,0.5018,,,,,,,
3124,0.613,,,,,,,
3125,0.5685,,,,,,,
3126,0.5531,,,,,,,
3127,0.5054,,,,,,,
3128,0.5468,,,,,,,
3129,0.502,,,,,,,
3130,0.6242,,,,,,,
3131,0.5976,,,,,,,
3132,0.5652,,,,,,,
3133,0.5359,,,,,,,
3134,0.5694,,,,,,,
3135,0.533,,,,,,,
3136,0.2581,,,,,,,
3137,0.225,,,,,,,
3138,0.1468,,,,,,,
3139,0.5655,,,,,,,
3140,0.357,,,,,,,
3141,0.6309,,,,,,,
3142,0.3229,,,,,,,
3143,0.476,,,,,,,
3144,0.2975,,,,,,,
3145,0.6266,,,,,,,
3146,0.2543,,,,,,,
3147,0.2683,,,,,,,
3148,0.4243,,,,,,,
3149,0.3788,0.1521,0.2673,0.0697,-0.2267,0.11519999999999997,-0.1976,-0.30910000000000004
3150,0.4608,0.0067,0.1008,0.112,-0.4541,0.0941,0.011200000000000002,-0.3488
3151,0.4274,0.0149,0.3444,0.2826,-0.4125,0.32949999999999996,-0.061799999999999966,-0.14479999999999998
3152,0.6895,-0.0128,0.5331,0.2958,-0.7023,0.5459,-0.2373,-0.3937
3153,0.5013,,0.3431,0.3126,,,-0.030500000000000027,-0.18869999999999998
3154,0.6147,0.3634,0.4344,0.2063,-0.2513,0.07100000000000001,-0.2281,-0.4084
3155,0.5114,0.0201,0.2883,0.2292,-0.49129999999999996,0.2682,-0.059100000000000014,-0.2822
3156,0.46,0.0205,0.3355,0.1165,-0.4395,0.315,-0.21900000000000003,-0.3435
3157,0.6845,0.0837,0.185,0.0897,-0.6008,0.1013,-0.0953,-0.5948
3158,0.4048,0.1075,0.1792,0.0864,-0.2973,0.0717,-0.0928,-0.3184
3159,0.4215,0.4209,0.45,0.186,-0.0005999999999999894,0.029100000000000015,-0.264,-0.2355
3160,0.3396,0.5215,0.7303,0.464,0.18189999999999995,0.20879999999999999,-0.2662999999999999,0.12440000000000001
3161,0.2221,0.173,0.8099,0.3454,-0.049100000000000005,0.6369,-0.46449999999999997,0.12329999999999999
3162,0.6452,0.0998,0.2839,0.1777,-0.5454,0.18409999999999999,-0.10619999999999999,-0.4675
3163,0.5161,0.5341,0.7276,0.4628,0.018000000000000016,0.1935,-0.26480000000000004,-0.053300000000000014
3164,0.5916,,,,,,,
3165,0.5411,,,,,,,
3166,0.6491,,,,,,,
3167,0.2541,,,,,,,
3168,0.7917,,,,,,,
3169,0.6804,,,,,,,
3170,0.79,,,,,,,
3171,0.5414,,,,,,,
3172,0.6657,,,,,,,
3173,0.5388,,,,,,,
3174,0.3528,,,,,,,
3175,0.6219,,,,,,,
3176,0.4329,,,,,,,
3177,0.6635,,,,,,,
3178,0.3848,,,,,,,
3179,0.6387,,,,,,,
3180,0.6461,,,,,,,
3181,0.5013,,,,,,,
3182,0.77,,,,,,,
3183,0.5828,,,,,,,
3184,0.6307,,,,,,,
3185,0.649,,,,,,,
3186,0.3763,,,,,,,
3187,0.3655,,,,,,,
3188,0.5837,,,,,,,
3189,0.7348,,,,,,,
3190,0.5887,,,,,,,
3191,0.5873,,,,,,,
3192,0.6111,,,,,,,
3193,0.4963,,,,,,,
3194,0.4068,,,,,,,
3195,0.5195,,,,,,,
3196,0.5854,,,,,,,
3197,0.7522,,,,,,,
3198,0.5831,,,,,,,
3199,0.5113,,,,,,,
3200,0.2889,,,,,,,
3201,0.6167,,,,,,,
3202,0.3504,,,,,,,
3203,0.4573,,,,,,,
3204,0.3802,,,,,,,
3205,0.3256,,,,,,,
3206,0.5981,,,,,,,
3207,0.5971,,,,,,,
3208,0.4451,,,,,,,
3209,0.4099,,,,,,,
3210,0.5271,,,,,,,
3211,0.5532,,,,,,,
3212,0.6738,,,,,,,
3213,0.4227,,,,,,,
3214,0.5259,,,,,,,
3215,0.6039,,,,,,,
3216,0.5794,0.0675,0.1429,0.1584,-0.5119,0.0754,0.015500000000000014,-0.42100000000000004
3217,0.5351,0.0588,0.13,0.1171,-0.4763,0.07120000000000001,-0.012900000000000009,-0.41800000000000004
3218,0.4831,0.0307,0.2783,0.1626,-0.45239999999999997,0.2476,-0.1157,-0.3205
3219,0.61,0.1193,0.2318,0.1962,-0.49069999999999997,0.1125,-0.03559999999999999,-0.41379999999999995
3220,0.6482,0.1143,0.1982,0.1107,-0.5339,0.08389999999999999,-0.08749999999999998,-0.5375
3221,0.6713,0.0413,0.5954,0.3235,-0.63,0.5541,-0.27190000000000003,-0.3478
3222,0.3964,0.0671,0.0795,0.1811,-0.3293,0.012399999999999994,0.10160000000000001,-0.21529999999999996
3223,0.5444,0.4119,0.4401,0.1667,-0.1325,0.028200000000000003,-0.2734,-0.37770000000000004
3224,0.3896,0.1442,0.3727,0.2691,-0.2454,0.22849999999999998,-0.10359999999999997,-0.1205
3225,0.4057,0.4135,0.4562,0.1128,0.007799999999999974,0.042700000000000016,-0.3434,-0.2929
3226,0.5887,0.3882,0.122,0.2787,-0.2005,-0.2662,0.1567,-0.31
3227,0.8349,0.4304,0.0806,0.2502,-0.40449999999999997,-0.3498,0.16959999999999997,-0.5847
3228,0.7664,0.1753,0.4011,0.088,-0.5911,0.2258,-0.31310000000000004,-0.6784
3229,0.6303,0.3676,0.5368,0.3671,-0.2627,0.16920000000000007,-0.16970000000000007,-0.2632
3230,0.7268,0.0539,0.3802,0.1347,-0.6729,0.3263,-0.2455,-0.5921000000000001
3231,0.316,,,,,,,
3232,0.7182,,,,,,,
3233,0.5408,,,,,,,
3234,0.6235,,,,,,,
3235,0.5253,,,,,,,
3236,0.6356,,,,,,,
3237,0.7828,,,,,,,
3238,0.725,,,,,,,
3239,0.4026,,,,,,,
3240,0.4064,,,,,,,
3241,0.6233,,,,,,,
3242,0.3366,,,,,,,
3243,0.5384,,,,,,,
3244,0.4539,,,,,,,
3245,0.2953,,,,,,,
3246,0.7706,,,,,,,
3247,0.6457,,,,,,,
3248,0.1779,,,,,,,
3249,0.6501,,,,,,,
3250,0.5805,,,,,,,
3251,0.4876,,,,,,,
3252,0.6723,,,,,,,
3253,0.2949,,,,,,,
3254,0.6897,,,,,,,
3255,0.5372,,,,,,,
3256,0.7341,,,,,,,
3257,0.6735,,,,,,,
3258,0.364,,,,,,,
3259,0.4428,,,,,,,
3260,0.3575,,,,,,,
3261,0.4724,,,,,,,
3262,0.3273,,,,,,,
3263,0.3915,,,,,,,
3264,0.6248,,,,,,,
3265,0.233,,,,,,,
3266,0.5108,,,,,,,
3267,0.4249,,,,,,,
3268,0.5149,,,,,,,
3269,0.6458,,,,,,,
3270,0.7912,,,,,,,
3271,0.4746,,,,,,,
3272,0.2278,,,,,,,
3273,0.2008,,,,,,,
3274,0.1713,,,,,,,
3275,0.4928,,,,,,,
3276,0.2256,,,,,,,
3277,0.5139,,,,,,,
3278,0.5013,,,,,,,
3279,0.5265,,,,,,,
3280,0.6368,,,,,,,
3281,0.4942,,,,,,,
3282,0.5537,,,,,,,
3283,0.7226,0.2554,0.1024,0.0981,-0.4672,-0.15300000000000002,-0.004299999999999998,-0.6245
3284,0.6103,0.3296,0.2862,0.2078,-0.28069999999999995,-0.043399999999999994,-0.0784,-0.40249999999999997
3285,0.5811,0.1817,0.1655,0.2401,-0.3994,-0.016199999999999992,0.0746,-0.34099999999999997
3286,0.2725,0.3047,0.3679,0.1129,0.032200000000000006,0.06319999999999998,-0.255,-0.15960000000000002
3287,0.4695,0.3877,0.3653,0.1432,-0.08179999999999998,-0.022399999999999975,-0.22210000000000002,-0.3263
3288,0.774,0.1647,0.6632,0.1545,-0.6093,0.4985,-0.5087,-0.6195
3289,0.1779,0.146,0.1871,0.3069,-0.03190000000000001,0.0411,0.11980000000000002,0.129
3290,0.6259,0.2113,0.0778,0.0708,-0.4146,-0.1335,-0.006999999999999992,-0.5551
3291,0.1148,0.1115,0.2568,0.0856,-0.0032999999999999974,0.14529999999999998,-0.17119999999999996,-0.029200000000000004
3292,0.5519,0.3499,0.3029,0.2328,-0.20199999999999996,-0.046999999999999986,-0.0701,-0.31909999999999994
3293,0.5947,0.6146,0.5259,0.0263,0.01990000000000003,-0.0887,-0.49960000000000004,-0.5684
3294,0.5747,0.4119,0.2308,0.2143,-0.1628,-0.18109999999999998,-0.016500000000000015,-0.3604
3295,0.836,0.6659,0.7019,0.4192,-0.17009999999999992,0.03599999999999992,-0.28269999999999995,-0.41679999999999995
3296,0.6067,0.4192,0.5443,0.2952,-0.1875,0.1251,-0.2491,-0.3115
3297,0.3176,0.1504,0.1931,0.1621,-0.1672,0.04269999999999999,-0.031,-0.1555
3298,0.7626,,,,,,,
3299,0.608,,,,,,,
3300,0.4255,,,,,,,
3301,0.8344,,,,,,,
3302,0.6503,,,,,,,
3303,0.4982,,,,,,,
3304,0.7412,,,,,,,
3305,0.7263,,,,,,,
3306,0.276,,,,,,,
3307,0.5482,,,,,,,
3308,0.5135,,,,,,,
3309,0.3972,,,,,,,
3310,0.6935,,,,,,,
3311,0.5064,,,,,,,
3312,0.5777,,,,,,,
3313,0.4566,,,,,,,
3314,0.5599,,,,,,,
3315,0.4285,,,,,,,
3316,0.6426,,,,,,,
3317,0.4938,,,,,,,
3318,0.2914,,,,,,,
3319,0.5435,,,,,,,
3320,0.489,,,,,,,
3321,0.5313,,,,,,,
3322,0.6904,,,,,,,
3323,0.7085,,,,,,,
3324,0.2924,,,,,,,
3325,0.3621,,,,,,,
3326,0.3691,,,,,,,
3327,0.3192,,,,,,,
3328,0.6798,,,,,,,
3329,0.4682,,,,,,,
3330,0.3318,,,,,,,
3331,0.4552,,,,,,,
3332,0.5547,,,,,,,
3333,0.5335,,,,,,,
3334,0.5367,,,,,,,
3335,0.5446,,,,,,,
3336,0.4193,,,,,,,
3337,0.491,,,,,,,
3338,0.5321,,,,,,,
3339,0.6182,,,,,,,
3340,0.3815,,,,,,,
3341,0.4379,,,,,,,
3342,0.7224,,,,,,,
3343,0.4617,,,,,,,
3344,0.5594,,,,,,,
3345,0.5134,,,,,,,
3346,0.515,,,,,,,
3347,0.3319,,,,,,,
3348,0.5108,,,,,,,
3349,0.3961,,,,,,,
3350,0.7645,0.1123,0.2016,0.0992,-0.6522,0.0893,-0.1024,-0.6653
3351,0.6532,0.3151,0.2974,0.1897,-0.3381,-0.017699999999999994,-0.10769999999999999,-0.4635
3352,0.3764,0.1701,0.1192,0.1092,-0.2063,-0.0509,-0.009999999999999995,-0.2672
3353,0.2884,0.4008,0.15,0.5081,0.1124,-0.2508,0.3581,0.2197
3354,0.3648,0.5597,0.5355,0.3269,0.19489999999999996,-0.0242,-0.20859999999999995,-0.03789999999999999
3355,0.6464,0.4637,0.5475,0.3228,-0.18269999999999997,0.08379999999999999,-0.2247,-0.3236
3356,0.4148,0.1545,0.4373,0.2905,-0.2603,0.28280000000000005,-0.14680000000000004,-0.12430000000000002
3357,0.4745,0.2254,0.4174,0.2763,-0.2491,0.192,-0.1411,-0.1982
3358,0.6395,0.1663,0.3876,0.4734,-0.47319999999999995,0.2213,0.08579999999999999,-0.16609999999999997
3359,0.5008,0.1436,0.5635,0.0863,-0.3572,0.4199,-0.4772,-0.41450000000000004
3360,0.7689,-0.0232,0.3236,0.3672,-0.7921,0.3468,0.04360000000000003,-0.4017
3361,0.7481,0.0518,0.1224,0.0913,-0.6963,0.0706,-0.03109999999999999,-0.6567999999999999
3362,0.7545,0.5869,0.4419,0.2439,-0.16759999999999997,-0.14499999999999996,-0.198,-0.5105999999999999
3363,0.5624,0.1761,0.1734,0.0977,-0.3863,-0.002700000000000008,-0.0757,-0.4647
3364,0.5383,0.4751,0.309,0.0837,-0.06319999999999998,-0.16610000000000003,-0.2253,-0.4546
3365,0.4895,,,,,,,
3366,0.5562,,,,,,,
3367,0.8316,,,,,,,
3368,0.5088,,,,,,,
3369,0.8153,,,,,,,
3370,0.6582,,,,,,,
3371,0.7044,,,,,,,
3372,0.779,,,,,,,
3373,0.6972,,,,,,,
3374,0.2102,,,,,,,
3375,0.5531,,,,,,,
3376,0.6444,,,,,,,
3377,0.69,,,,,,,
3378,0.1926,,,,,,,
3379,0.2753,,,,,,,
3380,0.6245,,,,,,,
3381,0.5551,,,,,,,
3382,0.4456,,,,,,,
3383,0.6173,,,,,,,
3384,0.7522,,,,,,,
3385,0.5771,,,,,,,
3386,0.258,,,,,,,
3387,0.2212,,,,,,,
3388,0.4049,,,,,,,
3389,0.2495,,,,,,,
3390,0.7468,,,,,,,
3391,0.4178,,,,,,,
3392,0.4235,,,,,,,
3393,0.2142,,,,,,,
3394,0.1865,,,,,,,
3395,0.4272,,,,,,,
3396,0.4417,,,,,,,
3397,0.3555,,,,,,,
3398,0.2802,,,,,,,
3399,0.4593,,,,,,,
3400,0.5509,,,,,,,
3401,0.7253,,,,,,,
3402,0.5121,,,,,,,
3403,0.5855,,,,,,,
3404,0.2282,,,,,,,
3405,0.6739,,,,,,,
3406,0.2672,,,,,,,
3407,0.4184,,,,,,,
3408,0.533,,,,,,,
3409,0.2672,,,,,,,
3410,0.4436,,,,,,,
3411,0.5859,,,,,,,
3412,0.2736,,,,,,,
3413,0.3114,,,,,,,
3414,0.533,,,,,,,
3415,0.3517,,,,,,,
3416,0.5202,,,,,,,
3417,0.6973,0.1728,0.1359,0.3457,-0.5245,-0.036900000000000016,0.20980000000000001,-0.3516
3418,0.4785,0.3666,0.3379,0.1148,-0.1119,-0.028700000000000003,-0.22309999999999997,-0.36369999999999997
3419,0.6811,0.4693,0.3312,0.3553,-0.21180000000000004,-0.1381,0.02410000000000001,-0.32580000000000003
3420,0.6244,0.1632,0.24,0.1491,-0.46119999999999994,0.07679999999999998,-0.09089999999999998,-0.47529999999999994
3421,0.727,0.4,0.4682,0.4212,-0.32699999999999996,0.06819999999999998,-0.046999999999999986,-0.30579999999999996
3422,0.8139,0.2015,0.4194,0.374,-0.6123999999999999,0.21789999999999998,-0.045399999999999996,-0.43989999999999996
3423,0.4726,0.6472,0.2664,0.4319,0.17459999999999998,-0.38079999999999997,0.16549999999999998,-0.040700000000000014
3424,0.5513,0.618,0.5059,0.3309,0.06669999999999998,-0.11209999999999998,-0.175,-0.22039999999999998
3425,0.2936,0.4954,0.3617,0.3396,0.20179999999999998,-0.13369999999999999,-0.02210000000000001,0.045999999999999985
3426,0.5584,0.6106,0.4353,0.3746,0.052200000000000024,-0.1753,-0.06070000000000003,-0.18380000000000002
3427,0.5753,0.6812,0.6112,0.3864,0.1059,-0.07000000000000006,-0.22479999999999994,-0.1889
3428,0.5326,0.4586,0.1979,0.3061,-0.07399999999999995,-0.26070000000000004,0.10819999999999999,-0.22649999999999998
3429,0.5486,0.6335,0.6588,0.4272,0.08489999999999998,0.0253000000000001,-0.23160000000000003,-0.12139999999999995
3430,0.5516,0.2687,0.441,0.2765,-0.2829,0.1723,-0.16449999999999998,-0.27509999999999996
3431,0.6135,0.1307,0.3441,0.2192,-0.4828,0.2134,-0.12490000000000001,-0.39430000000000004
3432,0.7296,,,,,,,
3433,0.7433,,,,,,,
3434,0.7112,,,,,,,
3435,0.6246,,,,,,,
3436,0.7593,,,,,,,
3437,0.6808,,,,,,,
3438,0.7887,,,,,,,
3439,0.8296,,,,,,,
3440,0.5089,,,,,,,
3441,0.4174,,,,,,,
3442,0.4921,,,,,,,
3443,0.334,,,,,,,
3444,0.581,,,,,,,
3445,0.4802,,,,,,,
3446,0.492,,,,,,,
3447,0.6712,,,,,,,
3448,0.7017,,,,,,,
3449,0.474,,,,,,,
3450,0.4865,,,,,,,
3451,0.3921,,,,,,,
3452,0.2157,,,,,,,
3453,0.3964,,,,,,,
3454,0.3892,,,,,,,
3455,0.2576,,,,,,,
3456,0.5288,,,,,,,
3457,0.3094,,,,,,,
3458,0.4763,,,,,,,
3459,0.5652,,,,,,,
3460,0.5462,,,,,,,
3461,0.3303,,,,,,,
3462,0.413,,,,,,,
3463,0.7498,,,,,,,
3464,0.5713,,,,,,,
3465,0.6778,,,,,,,
3466,0.5394,,,,,,,
3467,0.4781,,,,,,,
3468,0.7983,,,,,,,
3469,0.4528,,,,,,,
3470,0.5291,,,,,,,
3471,0.3874,,,,,,,
3472,0.7054,,,,,,,
3473,0.5662,,,,,,,
3474,0.3941,,,,,,,
3475,0.6197,,,,,,,
3476,0.3791,,,,,,,
3477,0.2426,,,,,,,
3478,0.7223,,,,,,,
3479,0.2123,,,,,,,
3480,0.5049,,,,,,,
3481,0.4971,,,,,,,
3482,0.2837,,,,,,,
3483,0.5152,,,,,,,
3484,0.7081,0.4051,0.3309,0.2096,-0.30299999999999994,-0.07419999999999999,-0.12130000000000002,-0.49849999999999994
3485,0.4153,0.1766,0.0791,0.0774,-0.2387,-0.0975,-0.001700000000000007,-0.3379
3486,0.6132,0.4824,0.5308,0.2935,-0.13079999999999997,0.048400000000000054,-0.23730000000000007,-0.3197
3487,0.3952,0.4308,0.6003,0.3599,0.03560000000000002,0.16949999999999993,-0.24039999999999995,-0.0353
3488,0.498,-0.0032,0.1443,0.4667,-0.5012,0.14750000000000002,0.3224,-0.031299999999999994
3489,0.7817,0.3772,0.1996,0.167,-0.40449999999999997,-0.17759999999999998,-0.03259999999999999,-0.6146999999999999
3490,0.5157,0.1236,0.2022,0.1084,-0.39210000000000006,0.07859999999999999,-0.0938,-0.40730000000000005
3491,0.3533,0.3878,0.5519,0.2154,0.034499999999999975,0.16409999999999997,-0.3364999999999999,-0.1379
3492,0.6865,0.2,0.2695,0.4008,-0.4865,0.0695,0.13129999999999997,-0.2857
3493,0.4041,0.0648,0.6662,0.5592,-0.33930000000000005,0.6014,-0.10699999999999998,0.15510000000000002
3494,0.5094,0.1732,0.2227,0.1345,-0.33619999999999994,0.049500000000000016,-0.0882,-0.37489999999999996
3495,0.6724,0.2942,0.1204,0.19,-0.3782,-0.1738,0.06960000000000001,-0.4824
3496,0.66,0.0905,0.1399,0.1333,-0.5695,0.0494,-0.006599999999999995,-0.5267000000000001
3497,0.6947,0.1691,0.2923,0.1032,-0.5256,0.1232,-0.1891,-0.5915
3498,0.6506,0.1105,0.6215,0.3529,-0.5400999999999999,0.511,-0.26860000000000006,-0.29769999999999996
3499,0.4187,,,,,,,
3500,0.6117,,,,,,,
3501,0.4883,,,,,,,
3502,0.608,,,,,,,
3503,0.7477,,,,,,,
3504,0.6383,,,,,,,
3505,0.7798,,,,,,,
3506,0.8243,,,,,,,
3507,0.7611,,,,,,,
3508,0.6562,,,,,,,
3509,0.4911,,,,,,,
3510,0.4827,,,,,,,
3511,0.5306,,,,,,,
3512,0.3512,,,,,,,
3513,0.363,,,,,,,
3514,0.7481,,,,,,,
3515,0.7322,,,,,,,
3516,0.6381,,,,,,,
3517,0.6309,,,,,,,
3518,0.5013,,,,,,,
3519,0.6066,,,,,,,
3520,0.7571,,,,,,,
3521,0.3908,,,,,,,
3522,0.5161,,,,,,,
3523,0.64,,,,,,,
3524,0.774,,,,,,,
3525,0.6123,,,,,,,
3526,0.6959,,,,,,,
3527,0.3192,,,,,,,
3528,0.4234,,,,,,,
3529,0.3896,,,,,,,
3530,0.4958,,,,,,,
3531,0.485,,,,,,,
3532,0.5623,,,,,,,
3533,0.6591,,,,,,,
3534,0.4884,,,,,,,
3535,0.3746,,,,,,,
3536,0.5704,,,,,,,
3537,0.3969,,,,,,,
